StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,workerID,Proh_Cong_Time_First Click,Proh_Cong_Time_Last Click,Proh_Cong_Time_Page Submit,Proh_Cong_Time_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q70_First Click,Q70_Last Click,Q70_Page Submit,Q70_Click Count,Q71_First Click,Q71_Last Click,Q71_Page Submit,Q71_Click Count,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q110_First Click,Q110_Last Click,Q110_Page Submit,Q110_Click Count,Q114_First Click,Q114_Last Click,Q114_Page Submit,Q114_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q122_First Click,Q122_Last Click,Q122_Page Submit,Q122_Click Count,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,Q134_First Click,Q134_Last Click,Q134_Page Submit,Q134_Click Count,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q142_First Click,Q142_Last Click,Q142_Page Submit,Q142_Click Count,ProhTouch,ProhTouchTime_First Click,ProhTouchTime_Last Click,ProhTouchTime_Page Submit,ProhTouchTime_Click Count,ProhAway,ProhAwayTime_First Click,ProhAwayTime_Last Click,ProhAwayTime_Page Submit,ProhAwayTime_Click Count,NonexiTrTruck,NonexiTrTruckTime_First Click,NonexiTrTruckTime_Last Click,NonexiTrTruckTime_Page Submit,NonexiTrTruckTime_Click Count,NonexiTrBucket,NonexiTrBucketTime_First Click,NonexiTrBucketTime_Last Click,NonexiTrBucketTime_Page Submit,NonexiTrBucketTime_Click Count,DenialDaDaxy,DenialDaDaxyTime_First Click,DenialDaDaxyTime_Last Click,DenialDaDaxyTime_Page Submit,DenialDaDaxyTime_Click Count,DenialDaZupy,DenialDaZupyTime_First Click,DenialDaZupyTime_Last Click,DenialDaZupyTime_Page Submit,DenialDaZupyTime_Click Count,NonexiBuBucket,NonexiBuBucketTime_First Click,NonexiBuBucketTime_Last Click,NonexiBuBucketTime_Page Submit,NonexiBuBucketTime_Click Count,NonexiBuTruck,NonexiBuTruckTime_First Click,NonexiBuTruckTime_Last Click,NonexiBuTruckTime_Page Submit,NonexiBuTruckTime_Click Count,DenialZuZupy,DenialZuZupyTime_First Click,DenialZuZupyTime_Last Click,DenialZuZupyTime_Page Submit,DenialZuZupyTime_Click Count,DenialZuDaxy,DenialZuDaxyTime_First Click,DenialZuDaxyTime_Last Click,DenialZuDaxyTime_Page Submit,DenialZuDaxyTime_Click Count,Bei_meaning,Sha_meaning,catch,what about,improving,mTurkCode,Word,TrainingType,Emotions,Create New Field or Choose From Dropdown...,NEcounterbalance,DNcounterbalance
18/08/2019 13:31,18/08/2019 13:44,IP Address,69.206.94.117,100,797,TRUE,18/08/2019 13:44,R_2AZO5BUOTXSnVuj,,,,,41.37860107,-74.6690979,anonymous,EN,A1AZTE5W2MF1TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.122,0,,,,,,,,,,,,,,,,,Touch,13.741,13.741,15.547,1,Stay away,8.217,8.217,10.1,1,,,,,,,,,,,,,,,,,,,,,Truck,19.26,26.374,27.659,2,Bucket,19.479,22.225,24.137,2,Zupy,22.94,22.94,24.653,1,Daxy,9.389,9.389,15.605,1,no,yes,Three,"language, at a child's level, perhaps?","No, it is the kind of survey I would like to listen to several times.  Years ago, I traveled overland across Asia, from Istanbul to Delhi.  Whenever we crossed a border we immediately sought out someone willing to give us the local words for numbers and basic foodstuffs.  One of us had a keen ear for foreign languages which helped a lot.  In the market place we would pester the vegetable and fruit sellers for the names of their produce.  Inevitably some young student would practice their English on us, lol!  Very helpful to learn just the rudiments, enough to survive.   ",728287,cb,Nonexi,Neutral,,bucket,zupy
18/08/2019 13:39,18/08/2019 13:44,IP Address,70.112.75.181,100,328,TRUE,18/08/2019 13:44,R_1LBEI0M8xPsmEWQ,,,,,30.3401947,-97.66490173,anonymous,EN,A3D4GJ8JF9S25,,,,,,,,,,,,,,,,,,,,,7.679,26.696,87.574,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,4.92,4.92,5.994,1,Touch,5.978,5.978,7.181,1,Truck,15.378,48.182,52.709,3,Bucket,7.46,9.829,10.807,2,Daxy,33.296,41.117,41.797,3,Zupy,4.779,8.333,9.541,2,,,,,,,,,,,,,,,,,,,,,yes,no,Three,How to interpret a different language? ,,265310,original,Nonexi,Incong,,truck,daxy
18/08/2019 13:36,18/08/2019 13:44,IP Address,73.215.86.7,100,530,TRUE,18/08/2019 13:44,R_2t2Kz7nhlJQ5tYw,,,,,39.85209656,-74.9641037,anonymous,EN,APY7Y08CHOZDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.615,105.78,107.122,3,,,,,,,,,,,,,Touch,2.964,35.961,37.262,4,Touch,13.81,76.273,79.505,6,,,,,,,,,,,,,,,,,,,,,Bucket,17.598,20.126,21.969,2,Truck,13.604,31.139,33.25,3,Daxy,11.325,25.849,27.101,3,Zupy,14.513,16.456,18.044,2,bucket,truck,Three,how words sound,Not that I can think of.,133751,cb,Nonexi,Incong,,bucket,zupy
18/08/2019 13:40,18/08/2019 13:45,IP Address,71.60.92.226,100,303,TRUE,18/08/2019 13:45,R_3hmSwH4IaUTKr9g,,,,,40.42419434,-79.76580048,anonymous,EN,A7HBI9EYJC7I9,,,,,,,,,,,,,,,,,0,0,89.742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,24.538,34.833,42.439,3,Touch,7.243,7.243,8.501,1,Truck,4.247,4.247,5.317,1,Bucket,7.468,7.468,9.467,1,Zupy,1.91,1.91,2.782,1,Daxy,12.27,19.391,20.26,2,,,,,,,,,,,,,,,,,,,,,touch,dont,Three,not good at all!,"yeah, redo the whole damn thing or just get rid of it!",70997,original,Nonexi,Neutral,,truck,daxy
18/08/2019 13:32,18/08/2019 13:45,IP Address,66.8.238.209,100,777,TRUE,18/08/2019 13:45,R_2nu1YcCIpkYIPip,,,,,21.28900146,-157.8027954,anonymous,EN,A1I7H6RDJS4EKN,,,,,,,,,,,,,,,,,,,,,0,0,94.958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,18.42,27.507,37.775,2,Touch,15.758,15.758,22.486,1,Truck,48.105,49.084,51.849,2,Truck,23.726,23.726,32.434,1,Daxy,19.661,117.728,118.736,6,Daxy,10.621,13.855,19.221,2,,,,,,,,,,,,,,,,,,,,,No,Yes,Three,Logic in language learning?,"I can't think of any, other than perhaps make it less cartoonish.",341630,original,Nonexi,Incong,,truck,daxy
18/08/2019 13:41,18/08/2019 13:45,IP Address,75.32.5.219,100,228,TRUE,18/08/2019 13:45,R_3NVYpRJDg3cpFhD,,,,,32.96359253,-96.74680328,anonymous,EN,A3FGT6EU39C6S4,,,,,,,,,,,,,5.248,85.149,86.136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,2.011,2.011,3.04,1,Stay away,5.434,5.776,7.111,2,,,,,,,,,,,,,,,,,,,,,Bucket,5.031,5.777,6.685,2,Truck,3.641,3.641,4.861,1,Zupy,10.753,11.059,12.274,2,Daxy,3.979,3.979,5.067,1,Yes,No,Three,Language learning.,No at this time.,623092,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:36,18/08/2019 13:45,IP Address,194.59.251.240,100,589,TRUE,18/08/2019 13:45,R_C3mxVM5PFslHKa5,,,,,40.78759766,-74.05999756,anonymous,EN,A2841DDUKEZU7N,,,,,,,,,,,,,,,,,0,0,107.327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,38.788,38.788,39.8,1,Stay away,16.857,16.857,17.95,1,Truck,49.915,50.85,51.686,2,Truck,15.42,26.964,28.273,2,Zupy,14.833,14.833,15.599,1,Zupy,22.039,22.039,25.698,1,,,,,,,,,,,,,,,,,,,,,bucket,truck,Three,is to understand another language,my suggestion is to increase the pay for the survey,89680,original,Nonexi,Neutral,,truck,daxy
18/08/2019 13:41,18/08/2019 13:46,IP Address,72.208.237.215,100,261,TRUE,18/08/2019 13:46,R_1EWjAcHX3W5Czqq,,,,,32.19430542,-110.9766998,anonymous,EN,A1DQPM5CVDL4Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,92.524,0,,,,,,,,,,,,,Touch,6.337,6.337,7.15,1,Stay away,4.649,8.043,9.523,2,,,,,,,,,,,,,,,,,,,,,Bucket,13.296,16.411,17.771,2,Truck,5.684,7.665,8.819,2,Zupy,19.226,19.226,20.716,1,Zupy,5.01,7.063,8.244,2,yes,no,Three,our ability to grasp meanings from tone,,856752,cb,Nonexi,Incong,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:46,IP Address,108.215.122.164,100,480,TRUE,18/08/2019 13:46,R_1jkXpi3UkMEsNZp,,,,,33.52310181,-84.35790253,anonymous,EN,AYXDE087J2KO,,,,,,,,,,,,,0,0,83.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,6.987,6.987,8.647,1,Touch,15.223,15.223,19.495,1,,,,,,,,,,,,,,,,,,,,,,0,0,16.5,0,Truck,0.918,14.373,15.962,2,Daxy,5.633,5.633,6.332,1,Zupy,3.522,3.522,4.797,1,bucket,truck,Three,People perceptions of different languages?,No additional comments,954084,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:46,IP Address,24.158.209.114,100,462,TRUE,18/08/2019 13:46,R_3MlONfIgM6f2uCB,,,,,30.61340332,-89.95570374,anonymous,EN,A12XVSIL669PVI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,138.369,0,,,,,,,,,,,,,Touch,9.352,10.234,14.58,2,Stay away,10.956,10.956,11.839,1,,,,,,,,,,,,,,,,,,,,,Bucket,8.199,8.199,15.133,1,Truck,8.791,8.791,12.025,1,Zupy,19.093,19.093,21,1,Daxy,5.142,5.142,7.2,1,yes,no,Three,early language development,The survey was straight forward.  Best of luck with the findings.,861943,cb,Nonexi,Incong,,bucket,zupy
18/08/2019 13:37,18/08/2019 13:46,IP Address,71.9.180.235,100,560,TRUE,18/08/2019 13:46,R_aaBYeu9iYj65DZD,,,,,35.71629333,-86.90930176,anonymous,EN,ARFQ8FJRKCUZ6,,,,,,,,,,,,,0,0,222.778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,31.986,36.569,38.256,2,Stay away,15.886,26.078,27.355,2,,,,,,,,,,,,,,,,,,,,,Truck,25.422,44.582,46.913,2,Bucket,21.456,36.944,38.299,2,Zupy,18.77,34.866,36.935,2,Daxy,11.69,18.595,20.52,2,no,yes,Three,I have no idea other than I still don't know what the mom is saying.,no,66615,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:41,18/08/2019 13:47,IP Address,172.242.23.88,100,300,TRUE,18/08/2019 13:47,R_1Lwcx3QcStbkg8j,,,,,39.62660217,-90.46640015,anonymous,EN,A1WL3NZ50YEOWP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.737,62.9,115.536,3,,,,,,,,,,,,,Touch,5.815,5.815,6.725,1,Touch,13.301,14.237,15.387,2,Bucket,5.687,11.089,12.345,2,Truck,5.102,7.998,11.141,2,Daxy,7.534,9.6,10.393,2,Zupy,3.668,6.702,7.754,3,,,,,,,,,,,,,,,,,,,,,yes/positive?,no/negative?,Three,No idea., You need to pay more for the amount of time that you made this survey take.,611750,cb,Nonexi,Incong,,truck,daxy
18/08/2019 13:40,18/08/2019 13:47,IP Address,154.157.43.205,100,436,TRUE,18/08/2019 13:47,R_1gLLYtQ5nbeOj5u,,,,,1,38,anonymous,EN,A1ICWR931J4062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,109.788,0,,,,,,,,,,,,,Stay away,16.705,18.489,19.508,2,Touch,9.345,10.144,11.115,2,Bucket,11.105,22.577,23.315,2,Truck,19.629,40.773,42.222,3,Zupy,6.753,13.241,14.781,3,Daxy,22.988,22.988,24.252,1,,,,,,,,,,,,,,,,,,,,,No,Yes,Three,To learn a new language,No,476691,cb,Nonexi,Incong,,truck,daxy
18/08/2019 13:33,18/08/2019 13:47,IP Address,76.217.129.76,100,851,TRUE,18/08/2019 13:47,R_22LCHT80lmBNb5t,,,,,33.05619812,-117.2687988,anonymous,EN,A38N2MBXP7IOPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,73.507,0,,,,,,,,,,,,,,,,,Stay away,6.936,6.936,8.564,1,Touch,5.508,5.508,6.684,1,Bucket,6.918,6.918,9.472,1,Truck,9.613,9.613,11.164,1,Zupy,4.949,5.865,7.632,2,Daxy,7.277,7.277,9.329,1,,,,,,,,,,,,,,,,,,,,,No,Yes,Three,To see if people can understand what someone is saying by watching the videos.,No.,470133,cb,Nonexi,Neutral,,truck,daxy
18/08/2019 13:40,18/08/2019 13:47,IP Address,68.98.242.77,100,413,TRUE,18/08/2019 13:47,R_1n8zYvaDLzk0UNz,,,,,36.7322998,-76.03630066,anonymous,EN,A2ZAL0HAIBS9QH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,102.492,0,,,,,,,,,,,,,Stay away,9.174,9.174,10.71,1,Touch,25.685,25.685,26.968,1,Bucket,18.947,18.947,26.393,1,Truck,22.031,22.031,23.466,1,Zupy,11.787,11.787,12.917,1,Daxy,16.651,16.651,18.125,1,,,,,,,,,,,,,,,,,,,,,that is it,stay away from,Three,to survey how well respondents can perceive foreign language patterns,none,686474,cb,Nonexi,Incong,,truck,daxy
18/08/2019 13:33,18/08/2019 13:48,IP Address,91.207.175.216,100,928,TRUE,18/08/2019 13:48,R_3RsXJ3waBPcDAYK,,,,,34.05490112,-118.2577972,anonymous,EN,A1D0NQ1L9QCT6W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,317.635,0,,,,,,,,,,,,,Touch,153.096,157.374,158.432,2,Stay away,4.47,6.02,7.213,2,,,,,,,,,,,,,,,,,,,,,Truck,4.097,10.057,19.607,2,Bucket,7.963,7.963,8.686,1,Zupy,19.528,19.528,20.96,1,Zupy,43.549,43.549,45.024,1,no,yes,Three,I have no idea,,183994,cb,Nonexi,Incong,,bucket,zupy
18/08/2019 13:34,18/08/2019 13:48,IP Address,174.86.44.39,100,853,TRUE,18/08/2019 13:48,R_1l05f24ekWeW29J,,,,,38.78300476,-90.63510132,anonymous,EN,A14849V7VX4XSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,476.41,0,,,,,,,,,,,,,,,,,,,,,Stay away,18.425,18.425,21.711,1,Touch,14.133,14.133,15.98,1,,,,,,,,,,,,,,,,,,,,,Bucket,19.209,19.209,21.964,1,Bucket,31.045,40.981,49.814,3,Daxy,15.893,15.893,17.096,1,Zupy,62.474,62.474,63.731,1,no,yeah,Three,language comprehension ,no,464720,cb,Nonexi,Cong,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:48,IP Address,73.91.206.91,100,595,TRUE,18/08/2019 13:48,R_2EACqMmmpoJWg2C,,,,,35.25180054,-90.02469635,anonymous,EN,A3P57IUDHUKNCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,296.945,0,,,,,,,,,,,,,Touch,3.344,4.215,5.082,3,Stay away,210.092,210.471,212.68,2,,,,,,,,,,,,,,,,,,,,,Truck,1.041,5.081,6.859,4,Bucket,0.87,0.87,1.552,1,Daxy,0.978,0.978,2.186,1,Daxy,0.839,1.248,2.043,2,no,yes ,Three,ynsue,,249531,cb,Nonexi,Incong,,bucket,zupy
18/08/2019 13:38,18/08/2019 13:48,IP Address,73.23.210.242,100,624,TRUE,18/08/2019 13:48,R_3kFaRIYS1vCLgQj,,,,,26.59519958,-81.68489838,anonymous,EN,AKVDK30EEV08C,,,,,,,,,,,,,,,,,,,,,0,0,109.142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,10.247,12.827,14.835,2,Touch,50.481,67.951,73.244,3,,,,,,,,,,,,,,,,,,,,,Truck,9.086,11.218,20.417,2,Bucket,13.293,49.815,51.345,3,Daxy,32.09,46.958,50.991,2,Zupy,8.39,12.09,14.594,2,no,yes,Three,Understanding other languages.,No,93668,original,Nonexi,Incong,,bucket,zupy
18/08/2019 13:40,18/08/2019 13:49,IP Address,73.218.63.201,100,539,TRUE,18/08/2019 13:49,R_3iqc00aKf1OLjBA,,,,,41.58520508,-72.6128006,anonymous,EN,AUEUAS2AEDEG9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,210.615,0,,,,,,,,,,,,,Touch,1.618,8.946,10.205,3,Stay away,6.433,8.065,8.926,2,Truck,20.966,30.488,36.216,4,Bucket,4.408,10.496,11.198,2,Daxy,11.855,16.159,17.121,2,Zupy,5.706,9.196,10.707,3,,,,,,,,,,,,,,,,,,,,,yes,no,Three,Understanding body language and spoken language cues.,,189828,cb,Nonexi,Incong,,truck,daxy
18/08/2019 13:39,18/08/2019 13:50,IP Address,162.225.184.253,100,646,TRUE,18/08/2019 13:50,R_D336t08ho3R4ljz,,,,,42.24220276,-83.18070221,anonymous,EN,ASDQYBZSEURNM,,,,,,,,,,,,,11.308,11.308,274.241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,5.488,5.488,7.364,1,Touch,9.913,9.913,11.225,1,,,,,,,,,,,,,,,,,,,,,Bucket,31.453,32.755,36.063,2,Truck,10.961,10.961,18.559,1,Zupy,8.6,9.176,11.082,2,Zupy,10.017,12.002,13.53,2,Yes,No,Three,I believe that this study was about voice pitch perception in decison making. ,No,740916,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:46,18/08/2019 13:50,IP Address,75.109.239.165,100,261,TRUE,18/08/2019 13:50,R_5jaIsbeIcYFaSMF,,,,,38.31750488,-81.52739716,anonymous,EN,A3UEJQ4EJB9DBD,,,,,,,,,,,,,,,,,,,,,0,0,93.486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,4.772,4.772,5.838,1,Touch,8.416,8.416,9.623,1,,,,,,,,,,,,,,,,,,,,,Truck,6.696,6.696,9.155,1,Bucket,17.424,17.424,18.659,1,Daxy,17.515,17.515,18.693,1,Zupy,5.355,5.355,6.81,1,"not, no",yes,Three,Investigate memory,No,570556,original,Nonexi,Incong,,bucket,zupy
18/08/2019 13:46,18/08/2019 13:51,IP Address,173.27.16.41,100,291,TRUE,18/08/2019 13:51,R_3OqrZ25FQOWFnyQ,,,,,41.5617981,-90.54029846,anonymous,EN,A3RPOFZUWY33P7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.045,76.045,76.542,1,,,,,,,,,,,,,,,,,,,,,Touch,26.663,26.663,27.677,1,Touch,8.884,9.434,10.274,2,Bucket,14.285,15.522,16.346,2,Truck,15.021,15.021,15.9,1,Zupy,11.113,11.113,12.416,1,Daxy,19.912,19.912,20.733,1,,,,,,,,,,,,,,,,,,,,,no,yes,Three,Language interpretation,,47483,cb,Nonexi,Cong,,truck,daxy
18/08/2019 13:39,18/08/2019 13:53,IP Address,104.236.233.182,100,838,TRUE,18/08/2019 13:53,R_2aErVUPqJf1tok7,,,,,40.83639526,-74.14029694,anonymous,EN,A3IEFYBAJDK48K,,,,,,,,,,,,,,,,,40.507,64.087,67.932,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,10.523,14.496,15.381,3,Touch,1.321,14.347,15.195,5,Truck,1.447,69.845,443.336,10,Truck,30.283,66.898,67.874,5,Zupy,2.303,18.351,19.57,6,Daxy,1.177,19.214,20.289,6,,,,,,,,,,,,,,,,,,,,,NO,YES,Three,human interraction,Thank you,605736,original,Nonexi,Neutral,,truck,daxy
18/08/2019 13:43,18/08/2019 13:53,IP Address,174.55.89.139,100,628,TRUE,18/08/2019 13:53,R_30q4uoxBQdLjk1q,,,,,39.76010132,-76.67479706,anonymous,EN,A1T208Y507O4RS,,,,,,,,,,,,,,,,,0,0,120.514,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,13.063,13.063,14.065,1,Touch,12.694,12.694,13.58,1,,,,,,,,,,,,,,,,,,,,,Bucket,15.36,17.084,18.08,3,Bucket,6.211,6.211,7.102,1,Zupy,16.55,18.508,19.419,2,Zupy,5.431,9.469,10.193,3,no,yes,Three,im not sure,no,635630,original,Nonexi,Neutral,,bucket,zupy
18/08/2019 13:50,18/08/2019 13:53,IP Address,174.126.135.169,100,224,TRUE,18/08/2019 13:53,R_2t4Dp7G7nkKBqko,,,,,34.59260559,-112.4237976,anonymous,EN,A2JCHN90PRUWDH,,,,,,,,,,,,,,,,,0,0,91.284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,2.879,2.879,3.719,1,Touch,4.126,6.103,6.915,4,Truck,8.82,10.008,10.575,2,Truck,0.98,0.98,3.753,1,Daxy,1.649,2.987,3.683,2,Zupy,1.29,2.3,4.225,3,,,,,,,,,,,,,,,,,,,,,I don't know,I don't know,Three,I don't know,make it make more sense,665104,original,Nonexi,Neutral,,truck,daxy
18/08/2019 13:56,18/08/2019 14:00,IP Address,68.188.252.60,100,251,TRUE,18/08/2019 14:00,R_3fUIUktlZNhbHKr,,,,,43.42480469,-83.97450256,anonymous,EN,AH00EJ6PK1H3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,109.013,0,,,,,,,,,,,,,,,,,,,,,Stay away,6.6,6.6,7.422,1,Touch,3.238,3.238,4.089,1,Bucket,13.26,22.913,25.68,2,Truck,5.684,5.684,7.062,1,Zupy,5.203,5.203,6.027,1,Daxy,6.778,8.501,10.481,3,,,,,,,,,,,,,,,,,,,,,No/incorrect,Yes/correct,Three,"Language I suppose, but I haven't the faintest.",All was clear and worked as it should.,526744,cb,Nonexi,Cong,,truck,daxy
18/08/2019 13:56,18/08/2019 14:00,IP Address,68.36.215.223,100,220,TRUE,18/08/2019 14:00,R_DFQ6CFteOMhPF7j,,,,,42.65629578,-83.12310028,anonymous,EN,A77K8W55MJEKX,,,,,,,,,,,,,0,0,75.278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stay away,12.111,14.527,15.17,2,Stay away,5.264,5.264,5.903,1,,,,,,,,,,,,,,,,,,,,,Truck,7.17,7.17,8.622,1,Truck,3.553,3.553,4.351,1,Zupy,4.029,4.029,4.969,1,Daxy,4.47,4.47,11.247,1,"go ahead, it's okay","no, stay away",Three,how tone can interpret meaning,,942820,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:52,18/08/2019 14:02,IP Address,66.44.33.169,100,587,TRUE,18/08/2019 14:02,R_2aLiLhFliJLx09f,,,,,38.93919373,-77.05840302,anonymous,EN,A2BV7O07LVX731,,,,,,,,,,,,,,,,,,,,,0,0,109.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,4.865,18.463,19.405,2,Stay away,4.009,7.911,9.582,2,,,,,,,,,,,,,,,,,,,,,Bucket,9.695,20.152,20.799,3,Truck,33.844,37.938,39.332,3,Zupy,6.897,29.957,30.695,4,Daxy,3.697,7.127,9.4,3,yes,no,Three,I'm not sure,,809555,original,Nonexi,Incong,,bucket,zupy
18/08/2019 13:58,18/08/2019 14:02,IP Address,172.223.33.172,100,259,TRUE,18/08/2019 14:02,R_RykrPRTQgw5w9sB,,,,,33.47349548,-86.91829681,anonymous,EN,A1CSHXVJJ8BPHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702,34.459,63.96,3,,,,,,,,,,,,,,,,,Stay away,0.92,2.282,3.45,2,Stay away,0.918,3.926,4.663,3,Bucket,1.008,2.531,3.538,2,Bucket,4.238,17.302,18.672,5,Daxy,4.716,9.975,10.981,4,Daxy,6.689,9.088,9.934,3,,,,,,,,,,,,,,,,,,,,,BEING,SEA ANIMAL,Three,GATHER DATA ON DIFFERENT TOPICS,NONE,525630,cb,Nonexi,Neutral,,truck,daxy
18/08/2019 13:58,18/08/2019 14:02,IP Address,68.108.178.174,100,295,TRUE,18/08/2019 14:02,R_1IS3f2nhuAp5mNl,,,,,36.00210571,-115.1470032,anonymous,EN,A1VIDXC2Z3KSCJ,,,,,,,,,,,,,47.562,95.774,95.8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,4.107,6.783,7.433,3,Stay away,4.694,15.257,15.619,4,,,,,,,,,,,,,,,,,,,,,Bucket,6.258,19.771,20.187,8,Truck,5.971,18.156,19.074,5,Zupy,5.701,17.213,18.079,8,Daxy,4.615,9.303,9.855,4,Yes,No,Three,If we can understand a new language ,No,304480,original,Nonexi,Cong,,bucket,zupy
18/08/2019 13:40,18/08/2019 14:04,IP Address,75.190.204.157,100,1470,TRUE,18/08/2019 14:04,R_3MSBBIijdsknySW,,,,,35.40100098,-80.8687973,anonymous,EN,A3OLRWACCCCUTU,,,,,,,,,,,,,,,,,0,0,84.417,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Touch,3.076,3.076,5.095,1,Stay away,3.428,3.428,5.567,1,Truck,4.652,4.652,6.253,1,Bucket,5.221,5.221,6.539,1,Daxy,9.79,9.79,11.269,1,Zupy,4.576,4.576,5.605,1,,,,,,,,,,,,,,,,,,,,,yes,no,Three,language,no,373079,original,Nonexi,Neutral,,truck,daxy
